-6.00000000e+00 -5.40000000e-01 -1.24347625e-03
-6.00000000e+00 -4.80000000e-01 -1.24951105e-03
-6.00000000e+00 -4.20000000e-01 -1.25485647e-03
-6.00000000e+00 -3.60000000e-01 -1.25950483e-03
-6.00000000e+00 -3.00000000e-01 -1.26344944e-03
-6.00000000e+00 -2.40000000e-01 -1.26668462e-03
-6.00000000e+00 -1.80000000e-01 -1.26920572e-03
-6.00000000e+00 -1.20000000e-01 -1.27100911e-03
-6.00000000e+00 -6.00000000e-02 -1.27209218e-03
-6.00000000e+00  0.00000000e+00 -1.27245337e-03
-6.00000000e+00  6.00000000e-02 -1.27209217e-03
-6.00000000e+00  1.20000000e-01 -1.27100909e-03
-6.00000000e+00  1.80000000e-01 -1.26920569e-03
-6.00000000e+00  2.40000000e-01 -1.26668458e-03
-6.00000000e+00  3.00000000e-01 -1.26344939e-03
-6.00000000e+00  3.60000000e-01 -1.25950477e-03
-6.00000000e+00  4.20000000e-01 -1.25485641e-03
-6.00000000e+00  4.80000000e-01 -1.24951098e-03
-6.00000000e+00  5.40000000e-01 -1.24347616e-03
-6.00000000e+00  6.00000000e-01 -1.23676062e-03
-6.00000000e+00  6.60000000e-01 -1.22937397e-03
-6.00000000e+00  7.20000000e-01 -1.22132679e-03
-6.00000000e+00  7.80000000e-01 -1.21263056e-03
-6.00000000e+00  8.40000000e-01 -1.20329768e-03
-6.00000000e+00  9.00000000e-01 -1.19334142e-03
-6.00000000e+00  9.60000000e-01 -1.18277593e-03
-6.00000000e+00  1.02000000e+00 -1.17161614e-03
-6.00000000e+00  1.08000000e+00 -1.15987780e-03
-6.00000000e+00  1.14000000e+00 -1.14757744e-03
-6.00000000e+00  1.20000000e+00 -1.13473229e-03
-6.00000000e+00  1.26000000e+00 -1.12136029e-03
-6.00000000e+00  1.32000000e+00 -1.10748005e-03
-6.00000000e+00  1.38000000e+00 -1.09311077e-03
-6.00000000e+00  1.44000000e+00 -1.07827227e-03
-6.00000000e+00  1.50000000e+00 -1.06298488e-03
-6.00000000e+00  1.56000000e+00 -1.04726944e-03
-6.00000000e+00  1.62000000e+00 -1.03114724e-03
-6.00000000e+00  1.68000000e+00 -1.01463998e-03
-6.00000000e+00  1.74000000e+00 -9.97769734e-04
-6.00000000e+00  1.80000000e+00 -9.80558875e-04
-6.00000000e+00  1.86000000e+00 -9.63030058e-04
-6.00000000e+00  1.92000000e+00 -9.45206155e-04
-6.00000000e+00  1.98000000e+00 -9.27110213e-04
-6.00000000e+00  2.04000000e+00 -9.08765406e-04
-6.00000000e+00  2.10000000e+00 -8.90194983e-04
-6.00000000e+00  2.16000000e+00 -8.71422223e-04
-6.00000000e+00  2.22000000e+00 -8.52470386e-04
-6.00000000e+00  2.28000000e+00 -8.33362666e-04
-6.00000000e+00  2.34000000e+00 -8.14122141e-04
-6.00000000e+00  2.40000000e+00 -7.94771730e-04
-6.00000000e+00  2.46000000e+00 -7.75334150e-04
-6.00000000e+00  2.52000000e+00 -7.55831864e-04
-6.00000000e+00  2.58000000e+00 -7.36287046e-04
-6.00000000e+00  2.64000000e+00 -7.16721537e-04
-6.00000000e+00  2.70000000e+00 -6.97156802e-04
-6.00000000e+00  2.76000000e+00 -6.77613895e-04
-6.00000000e+00  2.82000000e+00 -6.58113422e-04
-6.00000000e+00  2.88000000e+00 -6.38675506e-04
-6.00000000e+00  2.94000000e+00 -6.19319754e-04
-6.00000000e+00  3.00000000e+00 -6.00065226e-04
-6.00000000e+00  3.06000000e+00 -5.80930406e-04
-6.00000000e+00  3.12000000e+00 -5.61933178e-04
-6.00000000e+00  3.18000000e+00 -5.43090801e-04
-6.00000000e+00  3.24000000e+00 -5.24419884e-04
-6.00000000e+00  3.30000000e+00 -5.05936371e-04
-6.00000000e+00  3.36000000e+00 -4.87655522e-04
-6.00000000e+00  3.42000000e+00 -4.69591895e-04
-6.00000000e+00  3.48000000e+00 -4.51759339e-04
-6.00000000e+00  3.54000000e+00 -4.34170980e-04
-6.00000000e+00  3.60000000e+00 -4.16839213e-04
-6.00000000e+00  3.66000000e+00 -3.99775697e-04
-6.00000000e+00  3.72000000e+00 -3.82991351e-04
-6.00000000e+00  3.78000000e+00 -3.66496352e-04
-6.00000000e+00  3.84000000e+00 -3.50300136e-04
-6.00000000e+00  3.90000000e+00 -3.34411400e-04
-6.00000000e+00  3.96000000e+00 -3.18838106e-04
-6.00000000e+00  4.02000000e+00 -3.03587487e-04
-6.00000000e+00  4.08000000e+00 -2.88666055e-04
-6.00000000e+00  4.14000000e+00 -2.74079611e-04
-6.00000000e+00  4.20000000e+00 -2.59833254e-04
-6.00000000e+00  4.26000000e+00 -2.45931396e-04
-6.00000000e+00  4.32000000e+00 -2.32377772e-04
-6.00000000e+00  4.38000000e+00 -2.19175461e-04
-6.00000000e+00  4.44000000e+00 -2.06326893e-04
-6.00000000e+00  4.50000000e+00 -1.93833877e-04
-6.00000000e+00  4.56000000e+00 -1.81697608e-04
-6.00000000e+00  4.62000000e+00 -1.69918697e-04
-6.00000000e+00  4.68000000e+00 -1.58497179e-04
-6.00000000e+00  4.74000000e+00 -1.47432546e-04
-6.00000000e+00  4.80000000e+00 -1.36723756e-04
-6.00000000e+00  4.86000000e+00 -1.26369263e-04
-6.00000000e+00  4.92000000e+00 -1.16367036e-04
-6.00000000e+00  4.98000000e+00 -1.06714578e-04
-6.00000000e+00  5.04000000e+00 -9.74089561e-05
-6.00000000e+00  5.10000000e+00 -8.84468156e-05
-6.00000000e+00  5.16000000e+00 -7.98244090e-05
-6.00000000e+00  5.22000000e+00 -7.15376156e-05
-6.00000000e+00  5.28000000e+00 -6.35819656e-05
-6.00000000e+00  5.34000000e+00 -5.59526621e-05
-6.00000000e+00  5.40000000e+00 -4.86446040e-05
-6.00000000e+00  5.46000000e+00 -4.16524082e-05
-6.00000000e+00  5.52000000e+00 -3.49704314e-05
-6.00000000e+00  5.58000000e+00 -2.85927923e-05
-6.00000000e+00  5.64000000e+00 -2.25133927e-05
-6.00000000e+00  5.70000000e+00 -1.67259384e-05
-6.00000000e+00  5.76000000e+00 -1.12239600e-05
-6.00000000e+00  5.82000000e+00 -6.00083274e-06
-6.00000000e+00  5.88000000e+00 -1.04979638e-06
-6.00000000e+00  5.94000000e+00  3.63602610e-06

-5.94000000e+00 -6.00000000e+00  4.43453584e-06
-5.94000000e+00 -5.94000000e+00 -2.72568915e-07
-5.94000000e+00 -5.88000000e+00 -5.25006182e-06
-5.94000000e+00 -5.82000000e+00 -1.05051719e-05
-5.94000000e+00 -5.76000000e+00 -1.60450224e-05
-5.94000000e+00 -5.70000000e+00 -2.18766120e-05
-5.94000000e+00 -5.64000000e+00 -2.80067942e-05
-5.94000000e+00 -5.58000000e+00 -3.44422578e-05
-5.94000000e+00 -5.52000000e+00 -4.11895053e-05
-5.94000000e+00 -5.46000000e+00 -4.82548318e-05
-5.94000000e+00 -5.40000000e+00 -5.56443035e-05
-5.94000000e+00 -5.34000000e+00 -6.33637348e-05
-5.94000000e+00 -5.28000000e+00 -7.14186662e-05
-5.94000000e+00 -5.22000000e+00 -7.98143413e-05
-5.94000000e+00 -5.16000000e+00 -8.85556836e-05
-5.94000000e+00 -5.10000000e+00 -9.76472730e-05
-5.94000000e+00 -5.04000000e+00 -1.07093323e-04
-5.94000000e+00 -4.98000000e+00 -1.16897655e-04
-5.94000000e+00 -4.92000000e+00 -1.27063679e-04
-5.94000000e+00 -4.86000000e+00 -1.37594364e-04
-5.94000000e+00 -4.80000000e+00 -1.48492221e-04
-5.94000000e+00 -4.74000000e+00 -1.59759274e-04
-5.94000000e+00 -4.68000000e+00 -1.71397040e-04
-5.94000000e+00 -4.62000000e+00 -1.83406508e-04
-5.94000000e+00 -4.56000000e+00 -1.95788112e-04
-5.94000000e+00 -4.50000000e+00 -2.08541713e-04
-5.94000000e+00 -4.44000000e+00 -2.21666578e-04
-5.94000000e+00 -4.38000000e+00 -2.35161358e-04
-5.94000000e+00 -4.32000000e+00 -2.49024068e-04
-5.94000000e+00 -4.26000000e+00 -2.63252072e-04
-5.94000000e+00 -4.20000000e+00 -2.77842060e-04
-5.94000000e+00 -4.14000000e+00 -2.92790036e-04
-5.94000000e+00 -4.08000000e+00 -3.08091301e-04
-5.94000000e+00 -4.02000000e+00 -3.23740438e-04
-5.94000000e+00 -3.96000000e+00 -3.39731301e-04
-5.94000000e+00 -3.90000000e+00 -3.56057003e-04
-5.94000000e+00 -3.84000000e+00 -3.72709908e-04
-5.94000000e+00 -3.78000000e+00 -3.89681620e-04
-5.94000000e+00 -3.72000000e+00 -4.06962981e-04
-5.94000000e+00 -3.66000000e+00 -4.24544062e-04
-5.94000000e+00 -3.60000000e+00 -4.42414166e-04
-5.94000000e+00 -3.54000000e+00 -4.60561825e-04
-5.94000000e+00 -3.48000000e+00 -4.78974802e-04
-5.94000000e+00 -3.42000000e+00 -4.97640098e-04
-5.94000000e+00 -3.36000000e+00 -5.16543954e-04
-5.94000000e+00 -3.30000000e+00 -5.35671863e-04
-5.94000000e+00 -3.24000000e+00 -5.55008579e-04
-5.94000000e+00 -3.18000000e+00 -5.74538135e-04
-5.94000000e+00 -3.12000000e+00 -5.94243853e-04
-5.94000000e+00 -3.06000000e+00 -6.14108365e-04
-5.94000000e+00 -3.00000000e+00 -6.34113634e-04
-5.94000000e+00 -2.94000000e+00 -6.54240978e-04
-5.94000000e+00 -2.88000000e+00 -6.74471093e-04
-5.94000000e+00 -2.82000000e+00 -6.94784082e-04
-5.94000000e+00 -2.76000000e+00 -7.15159484e-04
-5.94000000e+00 -2.70000000e+00 -7.35576310e-04
-5.94000000e+00 -2.64000000e+00 -7.56013071e-04
-5.94000000e+00 -2.58000000e+00 -7.76447821e-04
-5.94000000e+00 -2.52000000e+00 -7.96858191e-04
-5.94000000e+00 -2.46000000e+00 -8.17221429e-04
-5.94000000e+00 -2.40000000e+00 -8.37514446e-04
-5.94000000e+00 -2.34000000e+00 -8.57713853e-04
-5.94000000e+00 -2.28000000e+00 -8.77796013e-04
-5.94000000e+00 -2.22000000e+00 -8.97737081e-04
-5.94000000e+00 -2.16000000e+00 -9.17513053e-04
-5.94000000e+00 -2.10000000e+00 -9.37099816e-04
-5.94000000e+00 -2.04000000e+00 -9.56473195e-04
-5.94000000e+00 -1.98000000e+00 -9.75609001e-04
-5.94000000e+00 -1.92000000e+00 -9.94483084e-04
-5.94000000e+00 -1.86000000e+00 -1.01307138e-03
-5.94000000e+00 -1.80000000e+00 -1.03134997e-03
-5.94000000e+00 -1.74000000e+00 -1.04929511e-03
-5.94000000e+00 -1.68000000e+00 -1.06688330e-03
-5.94000000e+00 -1.62000000e+00 -1.08409133e-03
-5.94000000e+00 -1.56000000e+00 -1.10089632e-03
-5.94000000e+00 -1.50000000e+00 -1.11727578e-03
-5.94000000e+00 -1.44000000e+00 -1.13320764e-03
-5.94000000e+00 -1.38000000e+00 -1.14867031e-03
-5.94000000e+00 -1.32000000e+00 -1.16364274e-03
-5.94000000e+00 -1.26000000e+00 -1.17810440e-03
-5.94000000e+00 -1.20000000e+00 -1.19203542e-03
-5.94000000e+00 -1.14000000e+00 -1.20541655e-03
-5.94000000e+00 -1.08000000e+00 -1.21822922e-03
-5.94000000e+00 -1.02000000e+00 -1.23045559e-03
-5.94000000e+00 -9.60000000e-01 -1.24207859e-03
-5.94000000e+00 -9.00000000e-01 -1.25308195e-03
-5.94000000e+00 -8.40000000e-01 -1.26345019e-03
-5.94000000e+00 -7.80000000e-01 -1.27316872e-03
-5.94000000e+00 -7.20000000e-01 -1.28222382e-03
-5.94000000e+00 -6.60000000e-01 -1.29060269e-03
-5.94000000e+00 -6.00000000e-01 -1.29829345e-03
-5.94000000e+00 -5.40000000e-01 -1.30528519e-03
-5.94000000e+00 -4.80000000e-01 -1.31156797e-03
-5.94000000e+00 -4.20000000e-01 -1.31713286e-03
-5.94000000e+00 -3.60000000e-01 -1.32197192e-03
-5.94000000e+00 -3.00000000e-01 -1.32607826e-03
-5.94000000e+00 -2.40000000e-01 -1.32944602e-03
-5.94000000e+00 -1.80000000e-01 -1.33207039e-03
-5.94000000e+00 -1.20000000e-01 -1.33394762e-03
-5.94000000e+00 -6.00000000e-02 -1.33507504e-03
-5.94000000e+00  0.00000000e+00 -1.33545101e-03
-5.94000000e+00  6.00000000e-02 -1.33507502e-03
-5.94000000e+00  1.20000000e-01 -1.33394760e-03
-5.94000000e+00  1.80000000e-01 -1.33207036e-03
-5.94000000e+00  2.40000000e-01 -1.32944597e-03
-5.94000000e+00  3.00000000e-01 -1.32607820e-03
-5.94000000e+00  3.60000000e-01 -1.32197185e-03
-5.94000000e+00  4.20000000e-01 -1.31713277e-03
-5.94000000e+00  4.80000000e-01 -1.31156788e-03
-5.94000000e+00  5.40000000e-01 -1.30528508e-03
-5.94000000e+00  6.00000000e-01 -1.29829333e-03
-5.94000000e+00  6.60000000e-01 -1.29060256e-03
-5.94000000e+00  7.20000000e-01 -1.28222369e-03
-5.94000000e+00  7.80000000e-01 -1.27316858e-03
-5.94000000e+00  8.40000000e-01 -1.26345004e-03
-5.94000000e+00  9.00000000e-01 -1.25308179e-03
-5.94000000e+00  9.60000000e-01 -1.24207843e-03
-5.94000000e+00  1.02000000e+00 -1.23045542e-03
-5.94000000e+00  1.08000000e+00 -1.21822904e-03
-5.94000000e+00  1.14000000e+00 -1.20541637e-03
-5.94000000e+00  1.20000000e+00 -1.19203524e-03
-5.94000000e+00  1.26000000e+00 -1.17810422e-03
-5.94000000e+00  1.32000000e+00 -1.16364255e-03
-5.94000000e+00  1.38000000e+00 -1.14867013e-03
-5.94000000e+00  1.44000000e+00 -1.13320745e-03
-5.94000000e+00  1.50000000e+00 -1.11727559e-03
-5.94000000e+00  1.56000000e+00 -1.10089613e-03
-5.94000000e+00  1.62000000e+00 -1.08409114e-03
-5.94000000e+00  1.68000000e+00 -1.06688311e-03
-5.94000000e+00  1.74000000e+00 -1.04929492e-03
-5.94000000e+00  1.80000000e+00 -1.03134979e-03
-5.94000000e+00  1.86000000e+00 -1.01307120e-03
-5.94000000e+00  1.92000000e+00 -9.94482910e-04
-5.94000000e+00  1.98000000e+00 -9.75608831e-04
-5.94000000e+00  2.04000000e+00 -9.56473030e-04
-5.94000000e+00  2.10000000e+00 -9.37099656e-04
-5.94000000e+00  2.16000000e+00 -9.17512899e-04
-5.94000000e+00  2.22000000e+00 -8.97736933e-04
-5.94000000e+00  2.28000000e+00 -8.77795871e-04
-5.94000000e+00  2.34000000e+00 -8.57713718e-04
-5.94000000e+00  2.40000000e+00 -8.37514317e-04
-5.94000000e+00  2.46000000e+00 -8.17221308e-04
-5.94000000e+00  2.52000000e+00 -7.96858077e-04
-5.94000000e+00  2.58000000e+00 -7.76447715e-04
-5.94000000e+00  2.64000000e+00 -7.56012972e-04
-5.94000000e+00  2.70000000e+00 -7.35576218e-04
-5.94000000e+00  2.76000000e+00 -7.15159400e-04
-5.94000000e+00  2.82000000e+00 -6.94784006e-04
-5.94000000e+00  2.88000000e+00 -6.74471024e-04
-5.94000000e+00  2.94000000e+00 -6.54240917e-04
-5.94000000e+00  3.00000000e+00 -6.34113580e-04
-5.94000000e+00  3.06000000e+00 -6.14108318e-04
-5.94000000e+00  3.12000000e+00 -5.94243813e-04
-5.94000000e+00  3.18000000e+00 -5.74538102e-04
-5.94000000e+00  3.24000000e+00 -5.55008553e-04
-5.94000000e+00  3.30000000e+00 -5.35671842e-04
-5.94000000e+00  3.36000000e+00 -5.16543939e-04
-5.94000000e+00  3.42000000e+00 -4.97640089e-04
-5.94000000e+00  3.48000000e+00 -4.78974799e-04
-5.94000000e+00  3.54000000e+00 -4.60561826e-04
-5.94000000e+00  3.60000000e+00 -4.42414172e-04
-5.94000000e+00  3.66000000e+00 -4.24544072e-04
-5.94000000e+00  3.72000000e+00 -4.06962995e-04
-5.94000000e+00  3.78000000e+00 -3.89681638e-04
-5.94000000e+00  3.84000000e+00 -3.72709929e-04
-5.94000000e+00  3.90000000e+00 -3.56057027e-04
-5.94000000e+00  3.96000000e+00 -3.39731327e-04
-5.94000000e+00  4.02000000e+00 -3.23740465e-04
-5.94000000e+00  4.08000000e+00 -3.08091330e-04
-5.94000000e+00  4.14000000e+00 -2.92790066e-04
-5.94000000e+00  4.20000000e+00 -2.77842091e-04
-5.94000000e+00  4.26000000e+00 -2.63252103e-04
-5.94000000e+00  4.32000000e+00 -2.49024100e-04
-5.94000000e+00  4.38000000e+00 -2.35161389e-04
-5.94000000e+00  4.44000000e+00 -2.21666608e-04
-5.94000000e+00  4.50000000e+00 -2.08541742e-04
-5.94000000e+00  4.56000000e+00 -1.95788138e-04
-5.94000000e+00  4.62000000e+00 -1.83406533e-04
-5.94000000e+00  4.68000000e+00 -1.71397063e-04
-5.94000000e+00  4.74000000e+00 -1.59759294e-04
-5.94000000e+00  4.80000000e+00 -1.48492238e-04
-5.94000000e+00  4.86000000e+00 -1.37594378e-04
-5.94000000e+00  4.92000000e+00 -1.27063689e-04
-5.94000000e+00  4.98000000e+00 -1.16897661e-04
-5.94000000e+00  5.04000000e+00 -1.07093325e-04
-5.94000000e+00  5.10000000e+00 -9.76472708e-05
-5.94000000e+00  5.16000000e+00 -8.85556768e-05
-5.94000000e+00  5.22000000e+00 -7.98143299e-05
-5.94000000e+00  5.28000000e+00 -7.14186499e-05
-5.94000000e+00  5.34000000e+00 -6.33637134e-05
-5.94000000e+00  5.40000000e+00 -5.56442769e-05
-5.94000000e+00  5.46000000e+00 -4.82547999e-05
-5.94000000e+00  5.52000000e+00 -4.11894678e-05
-5.94000000e+00  5.58000000e+00 -3.44422148e-05
-5.94000000e+00  5.64000000e+00 -2.80067457e-05
-5.94000000e+00  5.70000000e+00 -2.18765577e-05
-5.94000000e+00  5.76000000e+00 -1.60449625e-05
-5.94000000e+00  5.82000000e+00 -1.05051062e-05
-5.94000000e+00  5.88000000e+00 -5.24999039e-06
-5.94000000e+00  5.94000000e+00 -2.72491757e-07

-5.88000000e+00 -6.00000000e+00  5.97965284e-07
-5.88000000e+00 -5.94000000e+00 -4.39903850e-06
-5.88000000e+00 -5.88000000e+00 -9.67890728e-06
-5.88000000e+00 -5.82000000e+00 -1.52491253e-05
-5.88000000e+00 -5.76000000e+00 -2.11170634e-05
-5.88000000e+00 -5.70000000e+00 -2.72899585e-05
-5.88000000e+00 -5.64000000e+00 -3.37748936e-05
-5.88000000e+00 -5.58000000e+00 -4.05787760e-05
-5.88000000e+00 -5.52000000e+00 -4.77083160e-05
-5.88000000e+00 -5.46000000e+00 -5.51700042e-05
-5.88000000e+00 -5.40000000e+00 -6.29700893e-05
-5.88000000e+00 -5.34000000e+00 -7.11145550e-05
-5.88000000e+00 -5.28000000e+00 -7.96090962e-05
-5.88000000e+00 -5.22000000e+00 -8.84590956e-05
-5.88000000e+00 -5.16000000e+00 -9.76695993e-05
-5.88000000e+00 -5.10000000e+00 -1.07245293e-04
-5.88000000e+00 -5.04000000e+00 -1.17190478e-04
-5.88000000e+00 -4.98000000e+00 -1.27509046e-04
-5.88000000e+00 -4.92000000e+00 -1.38204453e-04
-5.88000000e+00 -4.86000000e+00 -1.49279701e-04
-5.88000000e+00 -4.80000000e+00 -1.60737305e-04
-5.88000000e+00 -4.74000000e+00 -1.72579277e-04
-5.88000000e+00 -4.68000000e+00 -1.84807098e-04
-5.88000000e+00 -4.62000000e+00 -1.97421693e-04
-5.88000000e+00 -4.56000000e+00 -2.10423414e-04
-5.88000000e+00 -4.50000000e+00 -2.23812012e-04
-5.88000000e+00 -4.44000000e+00 -2.37586618e-04
-5.88000000e+00 -4.38000000e+00 -2.51745721e-04
-5.88000000e+00 -4.32000000e+00 -2.66287149e-04
-5.88000000e+00 -4.26000000e+00 -2.81208050e-04
-5.88000000e+00 -4.20000000e+00 -2.96504870e-04
-5.88000000e+00 -4.14000000e+00 -3.12173342e-04
-5.88000000e+00 -4.08000000e+00 -3.28208467e-04
-5.88000000e+00 -4.02000000e+00 -3.44604499e-04
-5.88000000e+00 -3.96000000e+00 -3.61354933e-04
-5.88000000e+00 -3.90000000e+00 -3.78452495e-04
-5.88000000e+00 -3.84000000e+00 -3.95889131e-04
-5.88000000e+00 -3.78000000e+00 -4.13655999e-04
-5.88000000e+00 -3.72000000e+00 -4.31743463e-04
-5.88000000e+00 -3.66000000e+00 -4.50141091e-04
-5.88000000e+00 -3.60000000e+00 -4.68837650e-04
-5.88000000e+00 -3.54000000e+00 -4.87821109e-04
-5.88000000e+00 -3.48000000e+00 -5.07078639e-04
-5.88000000e+00 -3.42000000e+00 -5.26596619e-04
-5.88000000e+00 -3.36000000e+00 -5.46360644e-04
-5.88000000e+00 -3.30000000e+00 -5.66355533e-04
-5.88000000e+00 -3.24000000e+00 -5.86565340e-04
-5.88000000e+00 -3.18000000e+00 -6.06973373e-04
-5.88000000e+00 -3.12000000e+00 -6.27562203e-04
-5.88000000e+00 -3.06000000e+00 -6.48313692e-04
-5.88000000e+00 -3.00000000e+00 -6.69209008e-04
-5.88000000e+00 -2.94000000e+00 -6.90228654e-04
-5.88000000e+00 -2.88000000e+00 -7.11352492e-04
-5.88000000e+00 -2.82000000e+00 -7.32559774e-04
-5.88000000e+00 -2.76000000e+00 -7.53829171e-04
-5.88000000e+00 -2.70000000e+00 -7.75138810e-04
-5.88000000e+00 -2.64000000e+00 -7.96466308e-04
-5.88000000e+00 -2.58000000e+00 -8.17788810e-04
-5.88000000e+00 -2.52000000e+00 -8.39083029e-04
-5.88000000e+00 -2.46000000e+00 -8.60325291e-04
-5.88000000e+00 -2.40000000e+00 -8.81491574e-04
-5.88000000e+00 -2.34000000e+00 -9.02557554e-04
-5.88000000e+00 -2.28000000e+00 -9.23498658e-04
-5.88000000e+00 -2.22000000e+00 -9.44290101e-04
-5.88000000e+00 -2.16000000e+00 -9.64906944e-04
-5.88000000e+00 -2.10000000e+00 -9.85324141e-04
-5.88000000e+00 -2.04000000e+00 -1.00551659e-03
-5.88000000e+00 -1.98000000e+00 -1.02545918e-03
-5.88000000e+00 -1.92000000e+00 -1.04512685e-03
-5.88000000e+00 -1.86000000e+00 -1.06449463e-03
-5.88000000e+00 -1.80000000e+00 -1.08353772e-03
-5.88000000e+00 -1.74000000e+00 -1.10223150e-03
-5.88000000e+00 -1.68000000e+00 -1.12055161e-03
